ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,pH_Safety,TDS_Range,Hardness_Level,Chloramine_Safe,Safe_Conductivity,Mineralization_Index,Organic_Contamination,Hardness_Turbidity_Interaction,Conductivity_TDS_Interaction,pH_Deviation,Turbidity_Deviation
7.085378435983544,266.4210180681174,10.179753395070733,7.700063469729127,395.3894903418456,364.48010670373776,10.34895075743782,53.00838135392041,3.9915642477993063,0,1,Low,Hard,0,1,3710.3176036531177,548.5811283632074,1063.4366105829904,3710.3176036531177,0.08537843598354389,1.0084357522006937
7.085378435983544,148.15306144508662,9.62868310466955,9.04683270725723,307.01179262256534,563.8047433250861,16.56865556799744,52.67618503420983,6.0381849531835865,0,1,Low,Soft,0,0,5428.697206386809,872.7735664679241,894.5755863858054,5428.697206386809,0.08537843598354389,1.0381849531835865
7.181448580829175,209.62560053629045,9.62886845256153,5.994678646449973,338.3364310774872,342.1112862851926,7.92259833302262,71.5379532557936,5.088859989138795,0,1,Low,Moderate,0,1,3294.144571776737,566.7664692122005,1066.7553312683203,3294.144571776737,0.1814485808291746,0.08885998913879511
9.82548990813439,190.7566182870043,9.887301891865716,6.757540731413941,334.5642895786881,452.8362348772383,16.8990378000164,47.08197118577765,2.857472426051184,0,0,Low,Moderate,0,0,4477.328561807067,795.6400107677395,545.0817768418858,4477.328561807067,2.82548990813439,2.142527573948816
10.43329098280438,117.79122955039698,10.013591940276068,8.161504810728331,307.70750861182404,412.9868337903324,12.890708564511783,65.73347838938281,5.057310516515726,0,0,Low,Soft,0,0,4135.481630283005,847.3511128491672,595.7068239585407,4135.481630283005,3.4332909828043796,0.057310516515726384
7.414148196336244,235.04453448737107,10.390743148892174,6.845952023844903,387.1753164773568,411.983364167012,10.2448150683598,44.48929725226032,3.160624468232638,0,1,Low,Moderate,0,0,4280.81331867593,455.7846228706948,742.8875068251351,4280.81331867593,0.4141481963362441,1.8393755317673621
7.085378435983544,232.2804520235321,9.60158526808328,5.474914831733126,334.5642895786881,383.9817230247576,12.16693714505169,86.08072748444091,5.029166724080735,0,1,Low,Moderate,0,1,3686.833255007747,1047.3388007035162,1168.1771199711793,3686.833255007747,0.08537843598354389,0.02916672408073495
5.115817063771218,191.95274297485884,9.884383492943924,6.060712994989327,323.8363839136296,441.7483793248687,10.96648615295345,49.23823132273568,3.9020887676437535,0,0,Low,Moderate,0,0,4366.410388633463,539.9703819966996,749.0166422806051,4366.410388633463,1.8841829362287816,1.0979112323562465
3.641629777473381,183.9087222618269,10.116704900080228,5.538314133481364,286.0595560492713,456.8600959410411,9.03406675271333,73.5946567566564,3.464353035155024,0,0,Low,Moderate,0,0,4621.918771257853,664.859041782659,637.1247401592424,4621.918771257853,3.358370222526619,1.5356469648449762
7.085378435983544,143.45373131192335,9.90064718341349,5.89075458310612,334.5642895786881,427.1306714819022,22.46989198835695,53.12409421895881,2.90756391519334,0,1,Low,Soft,0,0,4228.8700795568075,1193.6926590793023,417.10089266238924,4228.8700795568075,0.08537843598354389,2.09243608480666
9.267187530763549,198.614394719096,10.113939852170859,6.110612421393192,328.0775332014693,396.8769490579176,16.471969353155146,30.383314574642014,4.324004645618281,0,0,Low,Moderate,0,1,4013.9895914848566,500.4730265207753,858.8095654520341,4013.9895914848566,2.2671875307635485,0.675995354381719
7.085378435983544,233.8589956912124,9.367764879010917,4.599387943421727,309.03932035276006,349.3996325323045,18.33889254980602,42.67746528271937,3.510004044590529,0,1,Low,Moderate,0,1,3273.0936063754425,782.6574501178673,820.8460207400346,3273.0936063754425,0.08537843598354389,1.489995955409471
5.331940479018537,194.87406544579957,9.720758502918063,7.993829562375316,316.6751618281669,335.1203984374612,10.180513802631594,59.57271371122687,4.434820257956548,0,0,Low,Moderate,0,1,3257.6244626122398,606.4808341973655,864.231453189382,3257.6244626122398,1.6680595209814628,0.5651797420434521
7.145771545218821,238.68992851166007,10.267482554465623,6.81402870120907,385.9756504867898,332.0327063306858,11.093163397452656,66.13804474710018,5.182590703980226,0,1,Low,Moderate,0,1,3409.140019762324,733.6801371676177,1237.0322046382344,3409.140019762324,0.14577154521882107,0.18259070398022637
9.920691058768153,202.8174830014264,9.207830631130554,6.882248306781502,337.35052910963714,333.19246993768064,23.917601261274967,71.833623959766,4.69070723013249,0,0,Low,Moderate,0,1,3067.979830754222,1718.087975022051,951.3574339120642,3067.979830754222,2.9206910587681527,0.3092927698675103
4.758439424671477,183.3494541059977,9.97903225683671,4.731348984614181,334.5642895786881,403.9441682092025,18.66822945752125,66.91240003430596,4.542801461749175,0,0,Low,Moderate,0,0,4030.9718845207053,1249.1360373938764,832.9201681236395,4030.9718845207053,2.2415605753285233,0.45719853825082524
5.702925976824722,216.8504738726152,10.480309888734535,7.1843510891688,334.5642895786881,504.63826042575033,16.140790019197993,77.53618351780308,4.137739016206605,0,0,Low,Moderate,0,0,5288.765350973785,1251.49525705086,897.2706664256109,5288.765350973785,1.297074023175278,0.8622609837933952
6.953864225511059,209.6382929790206,9.266360175484891,4.462707246137983,315.60659440039234,391.1843150860056,13.28533391608596,87.39088897956339,3.195710328196264,0,1,Low,Moderate,0,1,3624.8547585872957,1161.0171413170963,669.9432580584905,3624.8547585872957,0.04613577448894102,1.804289671803736
10.68296642580598,173.3754983501208,9.665213905242737,5.570783575394459,307.35258576592696,323.8079132465807,10.0908697516698,78.47278445385454,3.999775381550061,0,0,Low,Moderate,0,1,3129.672745738486,791.8586469747049,693.4630500647864,3129.672745738486,3.6829664258059793,1.000224618449939
7.085378435983544,129.89057234567383,10.446301640422517,6.321928990361139,304.5352242338838,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0,1,Low,Soft,0,0,4913.200364880929,1346.664866301586,572.2440871020661,4913.200364880929,0.08537843598354389,0.5944139996614197
8.757257397440991,200.19140044205727,9.97753809781521,4.915101054543186,317.88290049783706,404.7177991564453,13.768323306421337,47.93087187711021,3.6261354416122304,0,0,Low,Moderate,0,0,4038.0872599473573,659.9277403627115,725.9211322489302,4038.0872599473573,1.7572573974409913,1.3738645583877696
7.085378435983544,168.38843077429533,10.221697883365682,7.046224797696413,299.8204779108216,383.7950199903258,16.18206649367437,75.72943388991457,3.048057223106976,0,1,Low,Moderate,0,1,3923.0367434814025,1225.458734734915,513.2575727092399,3923.0367434814025,0.08537843598354389,1.951942776893024
7.80963189801941,100.4576150915831,9.39387374661925,5.212314602065352,247.2008260476431,605.2201243500056,9.611348740011238,66.08417363713342,2.447444463910633,0,1,Low,Soft,0,0,5685.361437057155,635.1580390219461,245.8644339135603,5685.361437057155,0.8096318980194104,2.552555536089367
6.652488090855707,145.0101719190834,9.897106660290014,4.961066380191502,288.0521917368515,545.974993762403,10.942024256012132,71.7274140605346,3.742090426349668,0,1,Low,Soft,0,0,5403.572747117677,784.8431044713952,542.6411760617215,5403.572747117677,0.3475119091442931,1.2579095736503318
9.14719705533692,211.71414177764132,9.38610806870777,7.2307947693374,339.7519188007938,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0,0,Low,Moderate,0,0,4953.132858202384,870.5423894651675,803.355999258564,4953.132858202384,2.1471970553369193,1.2054684088967895
10.560744636218196,181.89336556155357,9.988960919757343,6.991259996238134,340.39037835517297,456.5564021223438,16.48283536696391,34.2520490783523,3.964686350022129,0,0,Low,Moderate,0,0,4560.52405846511,564.570885939649,721.1501436014767,4560.52405846511,3.560744636218196,1.035313649977871
7.484254837727466,260.09217257337195,10.329330780771972,9.379133540507624,334.5642895786881,404.6707773281626,15.934483871207078,66.6210265451665,4.781188176562564,0,1,Low,Hard,0,0,4179.978316334711,1061.5716729672142,1243.549620324276,4179.978316334711,0.484254837727466,0.2188118234374361
8.520806572970303,238.3351124555097,10.267458565698249,8.282808464509609,381.6493228718946,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,0,0,Low,Moderate,0,0,4941.920863496826,235.185645366019,939.1844237513067,4941.920863496826,1.5208065729703026,1.0593954702053168
4.999413810796919,190.28705014936028,10.099254394317365,7.230164126862036,324.8930378422557,405.3304820275903,8.236557503105303,99.42738491828506,4.460683931737437,0,0,Low,Moderate,0,0,4093.5356517679165,818.9393732628398,848.8103870189673,4093.5356517679165,2.000586189203081,0.5393160682625631
7.085378435983544,157.80119355420416,9.738885573333457,8.335618549876713,300.04423428111204,360.99599448807487,12.823860949370784,71.7170050975215,4.405385705659032,0,1,Low,Moderate,0,1,3515.6986827510764,919.6889010759313,695.1751224196253,3515.6986827510764,0.08537843598354389,0.5946142943409676
7.085378435983544,155.05572682593436,9.931017133793524,8.187319049670325,334.5642895786881,290.18098311050545,16.622255183892094,59.622057462107946,4.089907689677867,0,1,Low,Moderate,0,1,2881.792315171479,991.0530537238361,634.1636094739797,2881.792315171479,0.08537843598354389,0.910092310322133
3.9060783549561697,233.4028350124758,10.378037081430827,6.9948396173050975,348.3594482139767,269.4490512269393,9.6541256002684,63.74306384016444,3.902879711657464,0,0,Low,Moderate,0,1,2796.3522451895305,615.3835444588746,910.9431894135262,2796.3522451895305,3.0939216450438303,1.097120288342536
6.391353623832183,213.0178296827953,9.950680170300588,5.375559891974689,327.65054252170705,369.3381209158568,13.75810517074376,17.915722569180794,3.92374916929651,0,0,Low,Moderate,0,1,3675.165515933497,246.48639531665694,835.8285322632136,3675.165515933497,0.6086463761678171,1.07625083070349
7.085378435983544,229.48569367886049,10.483765338140756,8.810843045016396,384.9437789484208,296.3975472430137,16.92709217980689,66.30355527306088,3.8556022119167,0,1,Low,Moderate,0,1,3107.3623320962447,1122.3263919560227,884.8055481514527,3107.3623320962447,0.08537843598354389,1.1443977880833
8.692092012708041,195.1437387840549,10.112825835313007,8.23190033837729,334.5642895786881,398.3454180035162,12.380770792752344,48.440724865546855,4.477960248233931,0,0,Low,Moderate,0,1,4028.397834564518,599.7335115951147,873.8459049667438,4028.397834564518,1.6920920127080414,0.5220397517660693
8.085759800882219,127.73967382937272,10.393750517279171,6.534237410114922,334.5642895786881,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,0,1,Low,Soft,0,0,4326.290870356327,870.3918845712794,519.7329942103742,4326.290870356327,1.0857598008822187,0.9313110905183342
6.203977702278348,212.30661828668616,9.990402323305197,7.873991884545469,334.5642895786881,362.10800431396245,14.9330126610987,63.87381994728531,5.215689206119035,0,0,Low,Moderate,0,1,3617.6046475856187,953.8285619855503,1107.3253373855032,3617.6046475856187,0.7960222977216516,0.21568920611903497
7.085378435983544,103.46475866009456,10.219070527869436,8.417305032089528,334.5642895786881,485.97450045781375,11.351132730708514,67.8699636759021,4.620793451653219,0,1,Low,Soft,0,0,4966.207694924516,770.4009661135302,478.0892792934456,4966.207694924516,0.08537843598354389,0.37920654834678125
7.085378435983544,211.20052600889707,9.45965712775326,4.502117033961811,326.9615175657507,333.3298479586677,16.04514847686687,49.89840563542835,3.4397400415499195,0,1,Low,Moderate,0,1,3153.1860721351213,800.6273271793784,726.4749061092085,3153.1860721351213,0.08537843598354389,1.5602599584500805
7.261550522070718,179.88978823788457,10.125261274185796,5.837086492837437,349.26927130145657,501.18278074341,17.287713278296337,50.99300645308109,3.636364182680497,0,1,Low,Moderate,0,0,5074.60660115,881.5524747591807,654.1447827782227,5074.60660115,0.26155052207071794,1.3636358173195031
7.16046723080874,183.0893100379288,8.81645981294557,3.8030364235979857,277.5990986210596,428.0363443504035,9.79962468961304,90.03537367362071,3.8848910441472793,0,1,Low,Moderate,1,0,3773.7652284454643,882.3128707905495,711.2820208454542,3773.7652284454643,0.1604672308087398,1.1151089558527207
5.704764776213017,116.29932988379586,10.411045288430643,7.050503159576975,297.0781534785211,504.3786809676549,9.001820487566135,48.1470312534892,4.157533407489738,0,0,Low,Soft,0,0,5251.1092900731655,433.41093235314617,483.5183492605509,5251.1092900731655,1.2952352237869826,0.8424665925102621
6.21727313516034,130.94446388846563,9.876187412772813,7.092462955305368,300.13127199830365,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,0,0,Low,Soft,0,0,5497.6163643051295,815.3997249084825,697.3884053058966,5497.6163643051295,0.7827268648396597,0.3258334456958032
8.679934969964185,242.22866728551904,10.042599324965408,7.518764659399904,334.5642895786881,352.94258812349034,18.70440905927489,69.90790244915216,3.873470298448302,0,0,Low,Moderate,0,1,3544.4609972405083,1307.586003884827,938.2655481631738,3544.4609972405083,1.6799349699641848,1.1265297015516982
7.085378435983544,219.30091421337028,9.606459705685193,5.598326765629258,344.4423936728914,425.2135748076129,15.771834366058272,49.35200147780444,4.655916598688822,0,1,Low,Moderate,0,0,4084.7970726996896,778.3715929413947,1021.046766593664,4084.7970726996896,0.08537843598354389,0.3440834013111784
6.897322141100197,211.36016672106155,10.152368152022868,6.766009906754591,334.5642895786881,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0,1,Low,Moderate,0,1,3888.5022843171214,1261.4234144410202,1061.6163854415856,3888.5022843171214,0.10267785889980274,0.022783630004574285
3.514545528745279,158.73207576140192,10.044581807578203,6.821679099461131,286.5228468169785,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,0,0,Low,Moderate,0,1,3087.494938115679,775.5307366184225,597.2477417970771,3087.494938115679,3.485454471254721,1.2373846689006331
3.72250048593372,163.63974692058176,10.544371705281145,6.6845702741913415,326.69401786030267,467.5629728711818,14.567268860188278,50.57797909828098,3.662837731991359,0,0,Low,Moderate,0,0,4930.157781580025,736.7830199296421,599.3858394742236,4930.157781580025,3.27749951406628,1.3371622680086408
6.455004797496717,176.68397277687006,10.105164266851537,5.756930038692856,314.7995982838096,477.5813461557029,16.245504341610683,57.72972382844005,2.2934314064128625,0,0,Low,Moderate,0,0,4826.037953687463,937.8484790949086,405.212572176269,4826.037953687463,0.5449952025032827,2.7065685935871375
7.316804753880919,217.5228619622912,10.370499204388542,9.86504750268218,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,0,1,Low,Moderate,0,0,4416.934577707902,625.0793335164161,763.1512596111548,4416.934577707902,0.3168047538809189,1.4916273502164041
5.519125656437607,168.72858303956718,9.436088681645163,7.73072294792503,334.5642895786881,443.5703720974922,18.099078103861583,66.30355527306088,3.758995860323916,0,0,Low,Moderate,0,0,4185.56936766228,1200.0332254508323,634.2500451640532,4185.56936766228,1.4808743435623928,1.2410041396760838
7.408985466924612,204.96174981089476,9.166087736005112,6.505923138805981,311.4526625117488,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,0,1,Low,Moderate,0,0,4621.046413528235,935.3368859461262,773.2019944239702,4621.046413528235,0.40898546692461224,1.227579072010486
5.976769618087598,258.9527320159533,10.213505139644083,7.648599331443458,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0,0,Low,Hard,0,0,5250.956233021282,1010.8150214140561,775.4782616710607,5250.956233021282,1.023230381912402,2.0053289044917824
6.395359131671062,133.8342291043793,10.078628180372542,5.1277468613272,266.9084282807846,573.4002951499592,9.833874584580258,95.02660927984373,4.191217514711704,0,0,Low,Soft,0,0,5779.088373332312,934.4797578558937,560.9283650902134,5779.088373332312,0.6046408683289384,0.8087824852882957
6.209642259708484,195.41772094898116,9.481718330143869,7.879347670859675,334.5642895786881,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,0,0,Low,Moderate,0,0,3956.167858044614,529.6459580626115,705.9503500363778,3956.167858044614,0.7903577402915163,1.3874803850532857
6.762832521891738,232.0751765558761,10.20951473272249,7.884990657868601,350.4452926972019,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,0,1,Low,Moderate,0,0,4751.648788808655,898.5548603052347,1141.0159767822952,4751.648788808655,0.23716747810826178,0.08342083924871702
9.91871706385417,199.18125107339057,9.974471428244051,6.799841410225563,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0,0,Low,Moderate,0,0,4294.086821766669,946.6629812937143,674.329807366909,4294.086821766669,2.918717063854171,1.6144915561432809
8.721726710620581,206.369682384784,10.261478452897306,6.325442403664851,377.40453818519927,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736,0,0,Low,Moderate,0,0,5201.9369834843565,574.4280806070822,527.2800906624128,5201.9369834843565,1.7217267106205814,2.4449730960031264
7.085378435983544,197.9797828412593,9.750004509324643,7.659203939381076,329.2803146030727,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,0,1,Low,Moderate,0,0,5607.370864007257,820.4015796386952,867.9278886342094,5607.370864007257,0.08537843598354389,0.6160781864776759
7.085378435983544,199.1078855640336,10.299673462752796,6.869690215355936,357.30322096748097,420.70959122207296,9.226618665284832,55.29428326667228,3.355164642176155,0,1,Low,Moderate,0,0,4333.171412235562,510.1792660718252,668.0397376229017,4333.171412235562,0.08537843598354389,1.6448353578238448
6.099646705468387,237.9199267632531,9.924164356265527,8.457830699274377,334.5642895786881,291.1048365690676,19.27005426046378,93.13800948154017,3.172789769152877,0,0,Low,Moderate,0,1,2888.972243015242,1794.7744964208691,754.8699095120512,2888.972243015242,0.9003532945316133,1.8272102308471232
9.026787719511631,253.2170741709845,10.23874734537035,6.588374366182638,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0,0,Low,Hard,0,0,6023.65626015877,954.6075411610618,511.2559124771788,6023.65626015877,2.0267877195116313,2.9809579817988343
6.953371603389549,203.1465467521772,9.359631467802672,5.495737654707861,304.2831932144039,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,0,1,Low,Moderate,0,0,5158.498521814112,525.321517139453,741.8639281834595,5158.498521814112,0.04662839661045126,1.3481341915771021
6.140877556947864,197.87608974936683,10.192002071533143,7.587196417947506,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0,0,Low,Moderate,0,0,5585.958718684756,653.4647533585021,1060.5090463441531,5585.958718684756,0.8591224430521356,0.3594602950129637
7.077874006530455,220.67053960676589,10.080561121455181,6.181839616382845,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020964,4.764508264921448,0,1,Low,Moderate,0,1,3357.3388042505844,962.736671774637,1051.3866097811117,3357.3388042505844,0.07787400653045484,0.23549173507855237
5.488314309012512,135.80236170060937,9.975163969201585,8.18741579072919,280.6032866703198,441.3311374586935,14.86026268337497,88.28734556180851,5.066786271784542,0,0,Low,Soft,0,0,4402.350460864711,1311.9731466663736,688.0815419405665,4402.350460864711,1.5116856909874876,0.066786271784542
7.205559174588729,120.32761534360888,10.111674512001082,6.202469332114029,289.7686965533282,418.4332899200773,13.643147085869316,63.73373237019648,3.710053125679874,0,1,Low,Soft,0,0,4231.061232657605,869.528685058021,446.4218454111617,4231.061232657605,0.2055591745887293,1.2899468743201261
9.177869865892433,163.2748282557015,9.94603595446909,7.726040434165082,320.4214321786778,426.9943931689402,10.214274603240654,62.430926156839874,3.1087699879134547,0,0,Low,Moderate,0,0,4246.90158681499,637.6866235006022,507.5838858630485,4246.90158681499,2.1778698658924327,1.8912300120865453
4.270716194733736,166.83770854028538,10.102594547940775,7.391510138420656,297.2067391683036,349.5189103676489,13.478526445498858,54.47483954440166,3.763905902952325,0,0,Low,Moderate,0,1,3531.0478382824103,734.2405654135248,627.9614360098196,3531.0478382824103,2.729283805266264,1.2360940970476748
7.348844511550613,223.26493973020737,9.351843973074764,8.889558679820604,334.5642895786881,494.1584340869637,18.145374253777163,73.71552201680902,4.880875156180851,0,1,Low,Moderate,0,0,4621.292573560235,1337.59573530755,1089.7282975753842,4621.292573560235,0.34884451155061313,0.119124843819149
